QYEAR,GICS_SECTOR_NAME,TICKER,Q_Open_Price,PX_LAST,RETURN,PE_RATIO,PX_TO_BOOK_RATIO,TRAIL_12M_EPS,TOT_DEBT_TO_TOT_EQY,PRICE_TO_FCF,RETURN_COM_EQY,RETURN_ON_ASSET,CUR_MKT_CAP,ADJUSTED_BETA,,,,
2017Q4,Real Estate,WELL US Equity,70.87,63.77,-0.092629482,82.5389,1.7966,0.7726,76.6761,156.1902,3.4066,1.8404," 23,617.66 ",-0.840,,,,
2007Q4,Financials,WFC US Equity,35.2,30.19,,12.6849,2.1096,2.38,320.5005,8.2138,17.3886,1.5239," 101,268.57 ",1.038,,,,
2008Q1,Financials,WFC US Equity,30.48,29.1,-0.03610467,13.1081,2.0307,2.22,326.3315,25.0948,16.8513,1.4452," 95,937.07 ",0.739,,,,
2008Q2,Financials,WFC US Equity,30.33,23.75,-0.183848797,11.4183,1.6651,2.08,396.2701,5.3173,15.5178,1.2683," 78,437.34 ",0.943,,,,
2008Q3,Financials,WFC US Equity,23.47,37.53,0.580210526,18.2184,2.6903,2.06,410.0283,6.109,14.4346,1.1528," 124,185.32 ",-0.691,,,,
2008Q4,Financials,WFC US Equity,36.98,29.48,-0.214495071,17.1395,1.8399,1.72,378.7009,4.688,4.1225,0.2817," 111,839.58 ",0.535,,,,
2009Q1,Financials,WFC US Equity,29.18,14.24,-0.516960651,7.8615,0.8809,1.8114,301.46,5.1275,4.7399,0.3935," 60,345.95 ",0.889,,,,
2009Q2,Financials,WFC US Equity,13.72,24.26,0.703651685,12.3262,1.3624,1.9682,234.7127,8.8327,5.4861,0.5409," 115,382.29 ",1.944,,,,
2009Q3,Financials,WFC US Equity,24.25,28.18,0.161582852,13.9768,1.456,2.0162,190.1058,27.6547,6.6855,0.7259," 131,645.94 ",1.544,,,,
2009Q4,Financials,WFC US Equity,28.06,26.99,-0.042228531,12.5951,1.353,2.1429,212.3375,4.1747,9.3421,0.9615," 137,995.28 ",1.425,,,,
2010Q1,Financials,WFC US Equity,27.02,31.12,0.153019637,15.1893,1.5159,2.0488,208.3823,6.9963,9.0788,0.9386," 161,224.24 ",1.431,,,,
2010Q2,Financials,WFC US Equity,31.4,25.6,-0.177377892,12.8804,1.2088,1.9875,189.6728,4.6324,8.5407,0.9296," 133,379.89 ",1.452,,,,
2010Q3,Financials,WFC US Equity,25.54,25.115,-0.018945313,12.6962,1.1471,1.9782,170.8609,4.9448,8.5637,0.9611," 131,437.46 ",1.583,,,,
2010Q4,Financials,WFC US Equity,25.3,30.99,0.23392395,12.6128,1.3853,2.457,166.069,8.5919,10.5257,0.9883," 162,658.94 ",2.078,,,,
2011Q1,Financials,WFC US Equity,31.3,31.71,0.023233301,11.8198,1.3826,2.6828,150.6858,6.1498,11.2327,1.0999," 167,050.77 ",1.733,,,,
2011Q2,Financials,WFC US Equity,32.09,28.06,-0.115105645,9.9635,1.188,2.8163,142.6615,4.8582,11.6197,1.1635," 148,412.12 ",1.223,,,,
2011Q3,Financials,WFC US Equity,28.08,24.12,-0.1404134,8.2502,1.0076,2.9236,132.1342,3.7745,11.9235,1.2017," 127,349.76 ",1.077,,,,
2011Q4,Financials,WFC US Equity,24.05,27.56,0.142620232,9.1147,1.126,3.0237,123.12,10.6795,12.1892,1.234," 145,338.36 ",1.140,,,,
2012Q1,Financials,WFC US Equity,27.94,34.14,0.238751814,11.0944,1.3566,3.0772,123.0625,14.6457,12.1393,1.2688," 180,028.44 ",1.202,,,,
2012Q2,Financials,WFC US Equity,33.83,33.44,-0.020503808,10.6558,1.2936,3.1382,121.126,8.6766,12.3748,1.3122," 177,697.47 ",1.158,,,,
2012Q3,Financials,WFC US Equity,33.67,34.53,0.032595694,10.6172,1.2827,3.2523,117.1083,7.0397,12.6807,1.337," 182,393.87 ",1.277,,,,
2012Q4,Financials,WFC US Equity,34.78,34.18,-0.010136114,9.9809,1.2442,3.4245,116.1367,3.089,13.1629,1.3809," 179,932.87 ",1.183,,,,
2013Q1,Financials,WFC US Equity,35.03,36.99,0.08221182,10.3672,1.3248,3.568,114.3756,3.7803,13.4534,1.4308," 194,969.90 ",1.162,,,,
2013Q2,Financials,WFC US Equity,37.02,41.27,0.115706948,11.0703,1.4742,3.728,110.1241,4.8204,13.8879,1.4922," 218,581.88 ",1.116,,,,
2013Q3,Financials,WFC US Equity,41.56,41.32,0.001211534,10.7661,1.4373,3.838,121.4735,4.2395,13.8613,1.4921," 219,400.20 ",1.163,,,,
2013Q4,Financials,WFC US Equity,41.37,45.4,0.09874153,11.671,1.5511,3.89,120.9774,4.1654,13.9938,1.485," 239,148.98 ",0.817,,,,
2014Q1,Financials,WFC US Equity,45.15,49.74,0.095594714,12.3731,1.6527,4.02,119.2748,5.1235,14.0879,1.5151," 261,217.58 ",0.610,,,,
2014Q2,Financials,WFC US Equity,49.88,52.56,0.056694813,12.9778,1.7021,4.05,126.5372,7.9074,13.9865,1.5007," 276,837.19 ",0.633,,,,
2014Q3,Financials,WFC US Equity,52.73,51.87,-0.013127854,12.7132,1.6585,4.08,135.2604,9.3563,13.8588,1.4694," 270,782.52 ",0.608,,,,
2014Q4,Financials,WFC US Equity,51.84,54.82,0.056872952,13.3707,1.7159,4.1,133.5735,16.3205,13.6785,1.4363," 284,385.58 ",0.609,,,,
2015Q1,Financials,WFC US Equity,55.11,54.4,-0.007661437,13.3007,1.6839,4.09,137.3887,16.4524,13.3273,1.3986," 279,919.85 ",0.871,,,,
2015Q2,Financials,WFC US Equity,54.42,56.24,0.033823529,13.6837,1.7234,4.11,137.7803,15.6186,13.0986,1.3834," 289,591.29 ",0.871,,,,
2015Q3,Financials,WFC US Equity,57.09,51.35,-0.086948791,12.4034,1.5374,4.14,140.8672,11.6358,12.974,1.3593," 263,598.00 ",1.056,,,,
2015Q4,Financials,WFC US Equity,51.51,54.36,0.058617332,13.2244,1.6208,4.1106,153.2119,17.544,12.7811,1.3177," 277,660.71 ",1.085,,,,
2016Q1,Financials,WFC US Equity,53.09,48.36,-0.110375276,11.9096,1.4153,4.0606,169.0601,12.8062,12.3994,1.2575," 244,568.40 ",1.120,,,,
2016Q2,Financials,WFC US Equity,48.23,47.33,-0.021298594,11.7137,1.3506,4.0406,179.7016,17.8662,12.1244,1.2405," 240,296.67 ",1.062,,,,
2016Q3,Financials,WFC US Equity,47.08,44.28,-0.064441158,11.0133,1.2467,4.0206,186.0692,16.7489,11.8627,1.2043," 223,416.84 ",0.966,,,,
2016Q4,Financials,WFC US Equity,44.12,55.11,0.244579946,13.8316,1.5794,3.9844,175.4929,303.6758,11.7826,1.1802," 276,779.13 ",1.201,,,,
2017Q1,Financials,WFC US Equity,55.67,55.66,0.00998004,13.8402,1.5802,4.0216,173.5102,33.9513,11.7449,1.1635," 278,515.52 ",1.087,,,,
2017Q2,Financials,WFC US Equity,55.7,55.41,-0.004491556,13.5424,1.5331,4.0916,162.131,24.9585,11.6725,1.1732," 276,901.39 ",1.146,,,,
2017Q3,Financials,WFC US Equity,55.81,55.15,-0.004692294,13.3246,1.5069,4.139,160.8633,11.9159,11.0037,1.1019," 273,761.55 ",1.683,,,,
2017Q4,Financials,WFC US Equity,55.16,60.67,0.100090662,15.2277,1.6344,3.9842,157.7651,16.2672,11.5578,1.1457," 298,754.94 ",2.089,,,,
2007Q4,Consumer Discretionary,WHR US Equity,90,81.63,,9.2973,1.5863,8.78,52.5879,16.0055,17.7926,4.6096," 6,309.54 ",1.806,,,,
2008Q1,Consumer Discretionary,WHR US Equity,81.17,86.78,0.06308955,10.3433,1.5987,8.39,67.6627,35.6854,16.4183,4.3492," 6,562.18 ",0.757,,,,
2008Q2,Consumer Discretionary,WHR US Equity,87.01,61.73,-0.288660982,7.6304,1.0843,8.09,63.3728,11.8296,14.7301,3.9344," 4,637.61 ",0.980,,,,
2008Q3,Consumer Discretionary,WHR US Equity,60.52,79.29,0.284464604,9.6695,1.4572,8.2,74.3659,27.2839,14.4924,3.8759," 5,902.23 ",0.291,,,,
2008Q4,Consumer Discretionary,WHR US Equity,78.12,41.35,-0.478496658,5.9668,1.0042,6.93,84.5103,13.9327,12.0862,3.0355," 3,039.34 ",1.397,,,,
2009Q1,Consumer Discretionary,WHR US Equity,41.35,29.59,-0.284401451,4.5383,0.7331,6.52,99.0853,13.9327,11.108,2.8298," 2,176.55 ",1.010,,,,
2009Q2,Consumer Discretionary,WHR US Equity,28.91,42.56,0.438323758,7.2266,0.9332,5.8893,85.1371,13.9327,9.3042,2.4704," 3,142.03 ",1.735,,,,
2009Q3,Consumer Discretionary,WHR US Equity,42.685,69.96,0.643796992,14.6501,1.4421,4.7754,79.0628,12.42,7.3261,1.889," 5,179.05 ",1.990,,,,
2009Q4,Consumer Discretionary,WHR US Equity,69.99,80.66,0.15294454,15.4881,1.6511,5.2079,77.2074,6.0125,9.8351,2.2916," 5,991.26 ",1.935,,,,
2010Q1,Consumer Discretionary,WHR US Equity,81.38,87.25,0.081700967,12.106,1.771,7.2072,75.1517,4.9585,12.6908,2.9986," 6,526.76 ",1.971,,,,
2010Q2,Consumer Discretionary,WHR US Equity,88.08,87.82,0.006532951,9.5024,1.8044,9.2419,66.6579,5.7473,15.5782,3.8706," 6,596.48 ",1.845,,,,
2010Q3,Consumer Discretionary,WHR US Equity,88.23,80.96,-0.078114325,8.9561,1.5275,9.0396,61.0802,8.7725,14.2557,3.5658," 6,153.72 ",1.775,,,,
2010Q4,Consumer Discretionary,WHR US Equity,81.78,88.83,0.097208498,9.2688,1.5975,9.5837,58.0787,14.0643,15.6907,4.0355," 6,752.82 ",1.619,,,,
2011Q1,Consumer Discretionary,WHR US Equity,89.73,85.36,-0.039063379,9.6327,1.4523,8.8615,54.8556,29.5275,15.2904,4.0669," 6,490.94 ",1.416,,,,
2011Q2,Consumer Discretionary,WHR US Equity,85.94,81.32,-0.04732896,9.6071,1.4053,8.4646,56.0347,69.2456,6.3727,1.6837," 6,198.58 ",1.282,,,,
2011Q3,Consumer Discretionary,WHR US Equity,81.36,49.91,-0.386251845,5.0563,0.8948,9.8708,57.8972,43.5042,8.6126,2.3266," 3,813.06 ",1.060,,,,
2011Q4,Consumer Discretionary,WHR US Equity,49.46,47.45,-0.04928872,3.0132,0.8625,15.7472,58.2009,43.5042,9.278,2.5353," 3,627.04 ",0.903,,,,
2012Q1,Consumer Discretionary,WHR US Equity,48.34,76.86,0.619810327,5.1074,1.3589,15.0487,55.8322,43.5042,7.0959,2.0441," 5,888.21 ",1.333,,,,
2012Q2,Consumer Discretionary,WHR US Equity,76.69,61.16,-0.204267499,4.2206,1.1178,14.4908,56.3918,43.5042,13.6337,3.8465," 4,725.06 ",1.800,,,,
2012Q3,Consumer Discretionary,WHR US Equity,61.43,82.91,0.355624591,6.1685,1.4925,13.4408,55.1678,26.0057,11.2926,3.2294," 6,429.30 ",2.084,,,,
2012Q4,Consumer Discretionary,WHR US Equity,83.19,101.75,0.227234351,13.32,1.8869,7.6389,56.3545,38.1079,9.5012,2.6229," 7,921.62 ",2.107,,,,
2013Q1,Consumer Discretionary,WHR US Equity,103.74,118.46,0.164226044,12.2541,2.0912,9.667,53.4671,26.0175,12.7067,3.6974," 9,304.19 ",2.075,,,,
2013Q2,Consumer Discretionary,WHR US Equity,118.4,114.36,-0.034610839,11.2189,1.9873,10.1936,52.6191,23.1646,14.7505,4.3238," 9,053.45 ",2.060,,,,
2013Q3,Consumer Discretionary,WHR US Equity,115.55,146.44,0.280517664,12.4275,2.4778,11.7836,51.0865,19.863,17.0629,5.0144," 11,608.22 ",1.872,,,,
2013Q4,Consumer Discretionary,WHR US Equity,146.05,156.86,0.071155422,11.8215,2.4529,13.2691,48.9273,18.0222,18.0096,5.3458," 12,312.71 ",1.438,,,,
2014Q1,Consumer Discretionary,WHR US Equity,156.52,149.46,-0.047175826,12.3136,2.257,12.1378,62.8045,19.7501,15.3541,4.6859," 11,580.36 ",0.674,,,,
2014Q2,Consumer Discretionary,WHR US Equity,149.73,139.22,-0.068513315,11.6956,2.0724,11.9036,51.8782,26.0417,14.6331,4.637," 10,823.20 ",0.502,,,,
2014Q3,Consumer Discretionary,WHR US Equity,139.7,145.65,0.046185893,11.9695,2.1856,12.1684,59.292,55.4211,15.2022,4.7819," 11,359.59 ",1.270,,,,
2014Q4,Consumer Discretionary,WHR US Equity,145.32,193.74,0.330175077,17.1256,3.0935,11.3129,75,20.0648,13.2531,3.6572," 15,086.73 ",1.196,,,,
2015Q1,Consumer Discretionary,WHR US Equity,194.17,202.06,0.042944152,18.2857,3.2638,11.0502,80.6233,29.9286,13.7188,3.864," 15,781.43 ",1.026,,,,
2015Q2,Consumer Discretionary,WHR US Equity,201.89,173.05,-0.143571216,15.5608,2.7374,11.1209,81.344,18.5784,13.3517,3.8666," 13,609.42 ",1.317,,,,
2015Q3,Consumer Discretionary,WHR US Equity,174.87,147.26,-0.149032072,13.1784,2.362,11.1744,83.1232,15.1181,13.5971,3.872," 11,547.83 ",1.441,,,,
2015Q4,Consumer Discretionary,WHR US Equity,147.21,146.87,-0.002648377,11.9421,2.4153,12.2985,70.4618,21.2121,16.2651,4.0141," 11,484.42 ",1.539,,,,
2016Q1,Consumer Discretionary,WHR US Equity,144.4,180.34,0.227888609,14.0803,2.8806,12.808,87.9389,29.5981,15.4793,3.8169," 13,944.64 ",1.473,,,,
2016Q2,Consumer Discretionary,WHR US Equity,180.12,166.64,-0.075967617,12.0969,2.5653,13.7755,89.4737,22.2232,18.0557,4.4832," 12,659.12 ",1.781,,,,
2016Q3,Consumer Discretionary,WHR US Equity,167,162.16,-0.026884301,11.6586,2.4305,13.9091,90.3134,23.151,17.9994,4.4609," 12,234.04 ",1.650,,,,
2016Q4,Consumer Discretionary,WHR US Equity,161.84,181.77,0.120929946,14.2878,2.8181,12.722,78.0377,24.3662,18.6633,4.6537," 13,652.41 ",1.224,,,,
2017Q1,Consumer Discretionary,WHR US Equity,183.46,171.33,-0.05743522,13.5508,2.6326,12.6435,87.1515,16.9321,18.6129,4.5515," 12,762.30 ",1.023,,,,
2017Q2,Consumer Discretionary,WHR US Equity,171.83,191.62,0.118426429,15.5153,2.9567,12.3504,95.088,19.1955,15.8284,3.7835," 14,174.20 ",0.909,,,,
2017Q3,Consumer Discretionary,WHR US Equity,191.92,184.44,-0.037469993,14.7863,2.7945,12.4737,101.6705,20.6064,16.3592,3.89," 13,460.33 ",-1.798,,,,
2017Q4,Consumer Discretionary,WHR US Equity,185.4,168.64,-0.085664715,12.7504,2.8522,13.2262,101.7551,20.1295,7.8029,1.7861," 12,118.94 ",-2.617,,,,
2007Q4,Financials,WLTW US Equity,108.1851,100.5825,,14.0111,4.0336,7.1788,89.6057,,29.2039,3.1047," 5,425.95 ",1.690,,,,
2008Q1,Financials,WLTW US Equity,100.1057,89.0329,-0.114827132,12.0466,3.174,7.3907,94.6488,,29.2039,3.1047," 4,799.37 ",1.352,,,,
2008Q2,Financials,WLTW US Equity,90.2779,83.0991,-0.066647273,12.4442,3.0823,6.6777,97.6589,115.2279,27.5009,2.3495," 4,430.08 ",1.346,,,,
2008Q3,Financials,WLTW US Equity,82.066,85.4567,0.028370945,13.8778,3.2588,6.1578,94.4828,111.2144,24.8797,2.3701," 4,572.02 ",0.837,,,,
2008Q4,Financials,WLTW US Equity,86.6753,65.9071,-0.228766147,12.1095,2.2487,5.4426,139.8417,29.5927,18.985,2.0633," 4,138.25 ",0.948,,,,
2009Q1,Financials,WLTW US Equity,65.7747,58.278,-0.115755359,10.3846,1.815,5.612,127.5962,14.851,18.7394,2.0415," 3,670.72 ",0.781,,,,
2009Q2,Financials,WLTW US Equity,57.9071,68.1588,0.169545969,10.7692,2.0458,6.3291,115.6627,12.805,21.2598,2.2177," 4,306.48 ",0.999,,,,
2009Q3,Financials,WLTW US Equity,69.1654,74.7548,0.096774004,10.5923,2.2041,7.0575,118.4007,16.5022,23.6583,2.6869," 4,744.17 ",0.937,,,,
2009Q4,Financials,WLTW US Equity,74.1985,69.8806,-0.065202502,9.4705,2.041,7.3788,106.5052,13.7038,21.764,2.7352," 4,440.79 ",0.888,,,,
2010Q1,Financials,WLTW US Equity,70.7813,82.8872,0.186126049,10.9301,2.2562,7.5834,99.9166,17.7734,20.521,2.5866," 5,282.68 ",0.928,,,,
2010Q2,Financials,WLTW US Equity,83.0991,79.6024,-0.039629762,10.433,2.1304,7.6299,96.6241,19.6437,19.9779,2.5855," 5,093.76 ",0.895,,,,
2010Q3,Financials,WLTW US Equity,79.4965,81.6422,0.025624856,11.3184,2.1282,7.2132,92.554,17.7271,18.8541,2.7141," 5,247.91 ",0.893,,,,
2010Q4,Financials,WLTW US Equity,82.2514,91.7349,0.123621118,12.3437,2.2964,7.4317,86.9248,15.2107,19.1297,2.8912," 5,908.72 ",0.828,,,,
2011Q1,Financials,WLTW US Equity,91.9998,106.9136,0.165462654,14.4633,2.6352,7.3921,96.553,20.5501,11.4481,1.6354," 6,916.28 ",0.708,,,,
2011Q2,Financials,WLTW US Equity,108.0792,108.9004,0.01858323,14.4141,2.6265,7.5551,88.3899,19.4234,11.0023,1.6075," 7,072.16 ",0.668,,,,
2011Q3,Financials,WLTW US Equity,108.2646,91.0461,-0.163950729,11.9388,2.2155,7.6261,88.2959,14.5457,10.7406,1.7116," 5,947.41 ",0.908,,,,
2011Q4,Financials,WLTW US Equity,90.7017,102.7812,0.128891847,13.6737,2.7123,7.5167,94.12,20.4863,8.651,1.387," 6,733.84 ",0.962,,,,
2012Q1,Financials,WLTW US Equity,103.8408,92.662,-0.098453803,12.1593,2.2708,7.6207,90.6805,16.5047,15.4571,2.3887," 6,091.42 ",0.755,,,,
2012Q2,Financials,WLTW US Equity,92.3706,96.662,0.043167642,12.7299,2.3521,7.5933,88.934,18.3981,16.0549,2.4361," 6,332.42 ",0.764,,,,
2012Q3,Financials,WLTW US Equity,97.2183,97.8011,0.011784362,13.7922,2.3839,7.091,88.1764,18.8345,14.8825,2.3737," 6,392.18 ",0.798,,,,
2012Q4,Financials,WLTW US Equity,97.96,88.821,-0.091820031,12.904,3.4168,6.8832,136.4058,14.9947,-21.3142,-2.8923," 5,798.53 ",0.782,,,,
2013Q1,Financials,WLTW US Equity,89.7746,104.609,0.177750757,14.4712,3.6808,7.2288,126.8885,18.1214,-19.9119,-2.7483," 6,857.59 ",0.841,,,,
2013Q2,Financials,WLTW US Equity,104.3971,108.0262,0.032666405,14.8216,3.6145,7.2884,117.15,18.7034,-19.5111,-2.7127," 7,099.59 ",0.853,,,,
2013Q3,Financials,WLTW US Equity,108.7149,114.7812,0.062531127,15.9014,3.7946,7.2183,113.9228,16.4159,-21.6262,-3.143," 7,594.75 ",0.642,,,,
2013Q4,Financials,WLTW US Equity,115.258,118.7017,0.03415629,16.6901,3.6184,7.1121,103.7004,17.6541,18.651,2.4405," 7,965.82 ",0.937,,,,
2014Q1,Financials,WLTW US Equity,118.7017,116.9004,-0.015175014,17.0393,3.2384,6.8606,93.932,18.7726,18.2029,2.4787," 7,900.22 ",1.356,,,,
2014Q2,Financials,WLTW US Equity,116.1586,114.7017,-0.018808319,18.8072,3.1686,6.0988,94.1105,16.6974,15.1097,2.0561," 7,732.64 ",1.378,,,,
2014Q3,Financials,WLTW US Equity,117.4302,109.6686,-0.043879908,19.2659,3.2513,5.6924,101.7598,20.4443,16.5343,2.319," 7,385.14 ",1.271,,,,
2014Q4,Financials,WLTW US Equity,109.2712,118.7017,0.082367241,20.1453,4.0313,5.8923,111.181,21.9168,17.2381,2.3957," 7,935.64 ",1.256,,,,
2015Q1,Financials,WLTW US Equity,119.205,127.6288,0.075206168,22.6918,3.7643,5.6245,97.1754,28.4651,13.7553,2.0418," 8,647.32 ",0.567,,,,
2015Q2,Financials,WLTW US Equity,127.4169,124.2381,-0.026566888,19.917,3.5201,6.2378,99.1736,36.8606,14.4304,2.0017," 8,409.94 ",0.624,,,,
2015Q3,Financials,WLTW US Equity,125.6156,108.5295,-0.126439474,13.5984,3.0751,7.9811,101.3002,41.2357,20.3397,2.8648," 7,360.79 ",0.960,,,,
2015Q4,Financials,WLTW US Equity,108.609,128.6619,0.185501638,15.7142,3.9625,8.1876,135.3502,89.7119,17.7029,2.1775," 8,753.01 ",1.560,,,,
2016Q1,Financials,WLTW US Equity,127.205,118.66,-0.077737854,16.3235,1.473,7.2693,34.4369,37.7882,5.9633,1.6323," 16,395.50 ",1.583,,,,
2016Q2,Financials,WLTW US Equity,118.08,124.31,0.047615035,18.7257,1.5571,6.6385,33.8879,27.885,5.9957,1.5889," 17,209.58 ",1.810,,,,
2016Q3,Financials,WLTW US Equity,124.48,132.77,0.068055667,26.5203,1.6922,5.0064,34.5627,29.0997,3.8602,1.0239," 18,329.00 ",1.791,,,,
2016Q4,Financials,WLTW US Equity,132.45,122.28,-0.079008812,26.9129,1.6561,4.5435,37.7663,23.9722,5.0756,1.2711," 16,721.35 ",1.618,,,,
2017Q1,Financials,WLTW US Equity,123.23,130.89,0.070412169,25.6952,1.725,5.0939,39.1604,27.1571,3.9013,1.281," 17,739.24 ",1.628,,,,
2017Q2,Financials,WLTW US Equity,130.93,145.46,0.111314845,29.5469,1.9082,4.923,40.0421,35.1251,3.5565,1.1629," 19,665.10 ",1.657,,,,
2017Q3,Financials,WLTW US Equity,146.48,154.23,0.060291489,32.4527,2.058,4.7525,45.4122,37.3414,3.4523,1.1144," 20,711.37 ",2.468,,,,
2017Q4,Financials,WLTW US Equity,154.41,150.69,-0.022952733,29.7213,1.9668,5.0701,44.1277,36.0153,5.6263,1.8115," 19,896.96 ",0.821,,,,
2007Q4,Industrials,WM US Equity,37.85,32.67,,15.4104,2.8549,2.12,132.8092,13.3853,18.1938,5.3406," 16,607.65 ",1.348,,,,
2008Q1,Industrials,WM US Equity,32.9,33.56,0.027242118,15.6822,2.945,2.14,147.3302,13.3853,20.4723,5.7971," 16,574.11 ",0.664,,,,
2008Q2,Industrials,WM US Equity,33.79,37.71,0.123659118,17.0633,3.2304,2.21,139.326,13.3853,19.4369,5.6967," 18,503.47 ",0.534,,,,
2008Q3,Industrials,WM US Equity,37.04,31.49,-0.164942986,13.8722,2.62,2.27,135.9516,13.3853,19.9188,5.8004," 15,444.68 ",0.941,,,,
2008Q4,Industrials,WM US Equity,31.42,33.14,0.052397587,14.9279,2.7555,2.22,134.616,12.0474,19.9188,5.8004," 16,257.53 ",0.450,,,,
2009Q1,Industrials,WM US Equity,33.1,25.6,-0.227519614,11.8108,2.1334,2.1675,141.9183,10.4761,17.3875,4.933," 12,593.12 ",0.286,,,,
2009Q2,Industrials,WM US Equity,25.32,28.16,0.1,13.762,2.284,2.0462,129.4644,11.6011,15.7761,4.6271," 13,854.78 ",0.575,,,,
2009Q3,Industrials,WM US Equity,28.26,29.82,0.058948864,15.2873,2.3534,1.9506,126.453,13.8675,14.8118,4.4041," 14,692.01 ",0.588,,,,
2009Q4,Industrials,WM US Equity,29.56,33.81,0.133802817,17.0529,2.6151,1.9827,134.623,14.0338,16.3125,4.8041," 16,555.13 ",0.632,,,,
2010Q1,Industrials,WM US Equity,34.01,34.43,0.01833777,17.7919,2.6727,1.9352,134.8876,13.7117,16.826,4.933," 16,697.59 ",0.647,,,,
2010Q2,Industrials,WM US Equity,34.5,31.29,-0.091199535,16.3611,2.4568,1.9125,149.5787,12.7125,16.7667,4.8679," 15,113.69 ",0.681,,,,
2010Q3,Industrials,WM US Equity,31.25,35.74,0.142217961,18.5348,2.7836,1.9283,139.1365,13.4857,16.0175,4.7303," 17,063.56 ",0.674,,,,
2010Q4,Industrials,WM US Equity,35.9,36.87,0.031617236,17.8613,2.7979,2.0642,135.1388,15.1044,15.1933,4.471," 17,542.78 ",0.981,,,,
2011Q1,Industrials,WM US Equity,37.08,37.34,0.012747491,17.9154,2.8145,2.0842,138.2238,14.6835,15.2741,4.4884," 17,754.72 ",0.773,,,,
2011Q2,Industrials,WM US Equity,37.42,37.27,-0.001874665,17.7627,2.7983,2.0982,136.4487,15.393,15.3027,4.3745," 17,673.44 ",0.785,,,,
2011Q3,Industrials,WM US Equity,37.16,32.56,-0.126375101,15.0235,2.5247,2.1673,152.9515,14.2146,16.1911,4.4986," 15,370.09 ",0.908,,,,
2011Q4,Industrials,WM US Equity,32.45,32.71,0.00460688,15.4012,2.4817,2.1239,152.6761,13.3915,15.588,4.3637," 15,057.39 ",0.799,,,,
2012Q1,Industrials,WM US Equity,33.11,34.96,0.068786304,16.5661,2.6266,2.1103,151.9673,17.0365,15.1882,4.2822," 16,174.98 ",0.799,,,,
2012Q2,Industrials,WM US Equity,34.85,33.4,-0.044622426,15.7688,2.5072,2.1181,151.4722,14.3919,14.7203,4.1424," 15,461.17 ",0.816,,,,
2012Q3,Industrials,WM US Equity,33.55,32.08,-0.039520958,15.0889,2.3666,2.1261,151.1192,16.43,14.0405,3.8072," 14,870.93 ",0.725,,,,
2012Q4,Industrials,WM US Equity,32.07,33.74,0.051745636,16.3147,2.465,2.0681,148.5543,19.9269,13.152,3.5782," 15,651.96 ",0.689,,,,
2013Q1,Industrials,WM US Equity,34.13,39.21,0.16212211,18.5847,2.8604,2.1098,149.0322,18.2096,12.968,3.5631," 18,265.87 ",0.801,,,,
2013Q2,Industrials,WM US Equity,39.05,40.33,0.028564142,18.7689,2.9006,2.1488,143.2972,18.9382,13.4101,3.7197," 18,835.14 ",0.803,,,,
2013Q3,Industrials,WM US Equity,40.4,41.24,0.022563848,18.851,2.8845,2.1877,143.3927,15.6272,14.2659,3.9712," 19,332.33 ",0.695,,,,
2013Q4,Industrials,WM US Equity,41.24,44.87,0.088021339,22.4521,3.6506,1.9985,170.3765,17.7289,1.6251,0.4289," 21,052.38 ",0.952,,,,
2014Q1,Industrials,WM US Equity,44.79,42.07,-0.062402496,20.28,3.4121,2.0745,168.8028,16.5197,2.6047,0.693," 19,570.63 ",1.039,,,,
2014Q2,Industrials,WM US Equity,42.12,44.73,0.063227953,21.2433,3.5604,2.1056,159.3786,17.0146,2.0061,0.5488," 20,815.65 ",1.107,,,,
2014Q3,Industrials,WM US Equity,44.75,47.53,0.062597809,21.9862,4.057,2.1618,179.4808,18.7053,1.7064,0.4495," 22,168.07 ",1.211,,,,
2014Q4,Industrials,WM US Equity,47.64,51.32,0.079739112,21.1427,4.0116,2.4273,160.214,20.1442,22.4315,5.9134," 23,500.50 ",1.202,,,,
2015Q1,Industrials,WM US Equity,51.25,54.23,0.05670304,22.3914,4.4696,2.4219,165.148,22.1872,16.6681,4.3632," 24,815.10 ",0.784,,,,
2015Q2,Industrials,WM US Equity,54.25,46.35,-0.145307026,18.2725,3.8884,2.5366,168.4113,16.3146,17.8842,4.701," 21,220.06 ",1.275,,,,
2015Q3,Industrials,WM US Equity,46.64,49.81,0.074649407,19.4572,4.248,2.56,172.1514,18.0138,20.1906,5.0219," 22,526.59 ",0.589,,,,
2015Q4,Industrials,WM US Equity,49.85,53.37,0.071471592,20.1832,4.4651,2.6443,166.3685,18.6869,13.4332,3.6146," 23,829.45 ",0.522,,,,
2016Q1,Industrials,WM US Equity,52.6,59,0.105489976,22.5424,4.9601,2.6173,180.7156,18.4022,21.0255,5.4977," 26,233.75 ",0.501,,,,
2016Q2,Industrials,WM US Equity,58.84,66.27,0.123220339,24.8572,5.621,2.666,182.2877,21.1279,21.767,5.5795," 29,441.22 ",0.526,,,,
2016Q3,Industrials,WM US Equity,66.15,63.76,-0.037875358,23.0862,5.2588,2.7618,172.0416,18.8639,21.144,5.4424," 28,200.34 ",0.410,,,,
2016Q4,Industrials,WM US Equity,63.7,70.91,0.112139272,25.3073,5.881,2.802,175,18.5793,22.2139,5.7342," 31,342.44 ",0.430,,,,
